url,status,details,load_status,load_time_s,contact_page_status,form_status,fields_filled,filled_fields,failed_fields,validation_status,captcha_status,submit_status,success_status
https://mwmsystems.net/contact,Failed,Submitted but no confirmation detected,Loaded,4.2,Opened,Found,5,"full_name,email,subject,phone,message","first_name,last_name,company,website,job_title,budget,address",,Not present,Clicked: 'SEND MESSAGE' (score=105),No confirmation
https://api.leadconnectorhq.com,Failed,No contact form found after all strategies,Loaded,0.6,Opened,Not found,,,,,,,
https://justslidemedia.com/contacts,Failed,No contact form found after all strategies,Loaded,2.6,Opened,Not found,,,,,,,
https://losangeleswebsitedesignexperts.com/contact/,Failed,"TimeoutError: timeout: Timed out receiving message from renderer: 20.000
  (Session info: chrome=146.0.7680.164)",Loaded,5.4,,,,,,,,,
https://bragdeal.com/contact/,Failed,Submitted but no confirmation detected,Loaded,4.7,Opened,Found,8,"first_name,last_name,email,phone,website,company,select:Howdidyouhearaboutus,message","full_name,job_title,subject,budget,address",,Not present,Clicked: 'Send your message' (score=110),No confirmation
https://www.logobee.com/contact/logo-design-contact.php,Success,Page showed success after submit,Loaded,4.6,Opened,Found,4,"full_name,email,select:* Subject:,message","first_name,last_name,phone,company,website,job_title,subject,budget,address",,already-success,Clicked: 'Submit' (score=120),Success detected
https://dirrax.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,5.4,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit Now' (score=110),No confirmation
https://losangeleslogodesigns.com,Failed,No contact form found after all strategies,Loaded,0.9,Not found,Not found,,,,,,,
https://www.sbwds.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,2.8,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Request Information' (score=110),No confirmation
https://studioumbrella.com,Skipped,"Load error: unknown error: net::ERR_NAME_NOT_RESOLVED
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://www.iviju.com/contact/,Failed,Form found but no fields filled,Loaded,5.8,Opened,Found,0,,,,,,
https://www.ludlowkingsley.com/contact,Failed,Form found but no fields filled,Loaded,2.3,Opened,Found,0,,"first_name,last_name,full_name,email,phone,company,website,job_title,subject,message,budget,address",,,,
https://emrgonline.com/contact/,Success,Page showed success after submit,Loaded,5.5,Opened,Found,5,"full_name,phone,email,subject,message","first_name,last_name,company,website,job_title,budget,address",,already-success,Clicked: 'Submit' (score=120),Success detected
https://hollywoodwebsolutions.com,Success,Verified thank-you / redirect,Loaded,9.1,Not found,Found,4,"first_name,phone,email,message","last_name,full_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Enviar' (score=120),Success detected
https://wedesign.la/contact,Failed,Form found but no fields filled,Loaded,8.3,Opened,Found,0,,,,,,
https://www.lamejorwebsite.com/contact,Failed,No contact form found after all strategies,Loaded,5.1,Not found,Not found,,,,,,,
https://www.tinku.studio/,Success,Page showed success after submit,Loaded,2.1,Not found,Found,4,"first_name,last_name,email,message","full_name,phone,company,website,job_title,subject,budget,address",,already-success,Clicked: 'Submit' (score=65),Success detected
https://iaintyourmomma.com,Failed,No contact form found after all strategies,Loaded,0.9,Not found,Not found,,,,,,,
https://www.thedesignpeople.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,5.0,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Send' (score=120),No confirmation
https://offers.hubspot.com/contact-sales?hubs_signup-url=www.hubspot.com%2F&hubs_signup-cta=nav-utility-contactsales&hubs_content=www.hubspot.com%2F&hubs_content-cta=nav-utility-contactsales&wfoid=3f45ff2e04.1775108806,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://creative27.com,Success,Verified thank-you / redirect,Loaded,4.7,Not found,Found,6,"full_name,email,phone,budget,message,captcha:math","first_name,last_name,company,website,job_title,subject,address",,Auto-solved at pre-submit: Image CAPTCHA,Clicked: 'CONTACT' (score=65),Success detected
https://www.urbaninsight.com/contact,Failed,Form found but no fields filled,Loaded,4.2,Opened,Found,0,,,,,,
https://indigobrandingagency.com,Failed,No contact form found after all strategies,Loaded,4.6,Not found,Not found,,,,,,,
https://loafbrands.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.brandmagicla.com/formmap,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,1.7,Not found,Found,4,"first_name,last_name,email,message","full_name,phone,company,website,job_title,subject,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://www.wearebond.com/contact,Failed,No contact form found after all strategies,Loaded,8.6,Opened,Not found,,,,,,,
https://signaturecreative.com/contact-digital-design-los-angeles/,Partial,Page showed success after submit,Loaded,6.3,Opened,Found,3,"company,email,message","first_name,last_name,full_name,phone,website,job_title,subject,budget,address",,already-success,Clicked: '' (score=115),Success detected
https://www.draftcreativegroup.com/contact,Failed,Submitted but no confirmation detected,Loaded,4.1,Opened,Found,5,"first_name,last_name,email,message,select:Rough Project Budget
(required)","full_name,phone,company,website,job_title,subject,budget,address",,Not present,form.submit(): form[0],No confirmation
https://www.ignitioncreative.com/,Failed,No contact form found after all strategies,Loaded,3.0,Not found,Not found,,,,,,,
https://www.brandlabsagency.com/contact-9,Success,Page showed success after submit,Loaded,0.9,Opened,Found,4,"first_name,last_name,email,message","full_name,phone,company,website,job_title,subject,budget,address",,already-success,Clicked: 'Send' (score=105),Success detected
https://www.weareamplify.com/,Failed,No contact form found after all strategies,Loaded,3.8,Not found,Not found,,,,,,,
https://superbrand.la/,Failed,No contact form found after all strategies,Loaded,6.6,Not found,Not found,,,,,,,
https://designagencyco.com/contact/,Failed,No contact form found after all strategies,Loaded,3.9,Opened,Not found,,,,,,,
https://www.thedigitalbrandarchitects.com/contact/,Partial,Submitted but missing:  name,Loaded,21.2,Opened,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Clicked: '' (score=45),Success detected
https://buck.co/contact,Failed,No contact form found after all strategies,Loaded,4.0,Opened,Not found,,,,,,,
https://brandastic.com,Failed,No contact form found after all strategies,Loaded,0.5,Not found,Not found,,,,,,,
https://www.d2hispanic.com/contact/,Success,Verified thank-you / redirect,Loaded,8.6,Opened,Found,4,"full_name,email,subject,message","first_name,last_name,phone,company,website,job_title,budget,address",,Auto-solved at post-submit: reCAPTCHA v2,Clicked: 'Submit' (score=80),Success detected
https://madebycolony.com/contact/,Failed,No contact form found after all strategies,Loaded,3.5,Opened,Not found,,,,,,,
https://hdf.la,Skipped,"Load error: unknown error: net::ERR_CONNECTION_REFUSED
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://www.brandvoicesolutions.com/,Success,Page showed success after submit,Loaded,1.3,Not found,Found,4,"first_name,last_name,email,message","full_name,phone,company,website,job_title,subject,budget,address",,already-success,Clicked: 'Send' (score=105),Success detected
https://www.stellendesign.com/contact-los-angeles/,Partial,Page showed success after submit,Loaded,7.5,Opened,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,already-success,Clicked: 'Subscribe' (score=75),Success detected
https://maestrodigital.co,Failed,No contact form found after all strategies,Loaded,1.1,Not found,Not found,,,,,,,
https://sakuramarketingfirm.com,Failed,Submitted but no confirmation detected,Loaded,4.1,Not found,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Auto-solved at post-submit: Image CAPTCHA,Clicked: 'Subscribe' (score=90),No confirmation
https://tian-martinez.webflow.io/contact,Failed,Submitted but no confirmation detected,Loaded,2.0,Opened,Found,3,"full_name,email,message","first_name,last_name,phone,company,website,job_title,subject,budget,address",,Not present,form.submit(): form[0],No confirmation
https://contendco.com/#contact-us,Partial,Page showed success after submit,Loaded,4.7,Opened,Found,2,"email,message","first_name,last_name,full_name,phone,company,website,job_title,subject,budget,address",,already-success,Clicked: 'Send' (score=120),Success detected
https://kickstartma.com/,Success,Verified thank-you / redirect,Loaded,5.8,Not found,Found,5,"full_name,email,phone,website,message","first_name,last_name,company,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=105),Success detected
https://pillcreative.com/contact/,Failed,No contact form found after all strategies,Loaded,4.9,Opened,Not found,,,,,,,
https://swellcreativegroup.com,Skipped,"Load error: unknown error: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://ledmobilebillboardtrucks.com/Contact.aspx,Failed,No contact form found after all strategies,Loaded,3.5,Opened,Not found,,,,,,,
https://webseco.com,Failed,Form found but no fields filled,Loaded,3.1,Not found,Found,0,,,,,,
https://www.advertisepurple.com/contact/,Success,Verified thank-you / redirect,Loaded,4.2,Opened,Found,6,"full_name,email,phone,select:How did you hear about us?,website,message","first_name,last_name,company,job_title,subject,budget,address",,Not present,Clicked: 'Get in touch' (score=105),Success detected
https://alchemymedia.net/contact/,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://www.payperlead.com/,Failed,No contact form found after all strategies,Loaded,2.8,Not found,Not found,,,,,,,
https://www.darkroomagency.com/,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://westmetric.com,Failed,No contact form found after all strategies,Loaded,4.2,Not found,Not found,,,,,,,
https://www.b-reel.com,Failed,No contact form found after all strategies,Loaded,3.4,Not found,Not found,,,,,,,
https://www.visualfizz.com/contact/,Partial,Submitted but missing: email,Loaded,4.5,Opened,Found,4,"first_name,last_name,website,message","full_name,email,phone,company,job_title,subject,budget,address",,Not present,Clicked: 'Let's Work Together' (score=90),Success detected
https://doemedia.com/connect/,Failed,Submitted but no confirmation detected,Loaded,3.9,Opened,Found,7,"first_name,last_name,email,phone,company,select:How much do you plan to spend all-in on marketing per month?*,select:Where did you first hear about us?*","full_name,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Apply now' (score=105),No confirmation
https://www.flamingoagency.com/contact/,Failed,Submitted but no confirmation detected,Loaded,4.1,Opened,Found,7,"full_name,email,company,phone,website,job_title,message","first_name,last_name,subject,budget,address",,Not present,Clicked: 'SEND EMAIL' (score=95),No confirmation
https://www.marceldigital.com/contact,Success,Page showed success after submit,Loaded,3.6,Opened,Found,5,"first_name,last_name,email,phone,message","full_name,company,website,job_title,subject,budget,address",,already-success,Clicked: 'Submit' (score=105),Success detected
https://digitalthirdcoast.com,Failed,Submitted but no confirmation detected,Loaded,2.2,Not found,Found,6,"first_name,email,company,phone,website,message","last_name,full_name,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://nextadagency.com,Failed,Submitted but no confirmation detected,Loaded,3.9,Not found,Found,5,"full_name,company,phone,email,message","first_name,last_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://icenineonline.com/get-in-touch/,Failed,Submitted but no confirmation detected,Loaded,6.6,Opened,Found,5,"full_name,email,company,phone,message","first_name,last_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Send Message' (score=120),No confirmation
https://digitalmarketerschicago.com,Failed,No contact form found after all strategies,Loaded,1.8,Not found,Not found,,,,,,,
https://www.digitalauthority.me/contact-us/,Failed,Submitted but no confirmation detected,Loaded,21.2,Opened,Found,5,"first_name,last_name,email,phone,message","full_name,company,website,job_title,subject,budget,address",,Auto-solved at post-submit: reCAPTCHA v2,Clicked: 'Get In Touch Today' (score=95),No confirmation
https://sixthcitymarketing.com,Failed,No contact form found after all strategies,Loaded,1.7,Not found,Not found,,,,,,,
https://www.straightnorth.com/,Failed,No contact form found after all strategies,Loaded,3.1,Not found,Not found,,,,,,,
https://calendly.com/BrentDPayne,Failed,No contact form found after all strategies,Loaded,2.4,Not found,Not found,,,,,,,
